Tax ID,OrgID,Program,Enrollment Date,Enrollment End,Ammount,Total Remuneration,Status
665297347,2,2001,01-05-2022,01-06-2022,10,0,Active
3312549440,2,2002,10-05-2022,01-09-2022,10,0,Active
1915335854,2,2001,01-05-2022,01-06-2022,10,0,Active
1812717936,2,2002,10-05-2022,01-09-2022,10,0,Active
2691216809,2,2001,01-05-2022,01-06-2022,10,0,Active
2043759161,2,2002,10-05-2022,01-09-2022,10,0,Active
3813070016,2,2001,01-05-2022,01-06-2022,10,0,Active
2978648772,2,2002,10-05-2022,01-09-2022,10,0,Active
487673383,2,2001,01-05-2022,01-06-2022,10,0,Active
1220242772,2,2002,10-05-2022,01-09-2022,10,0,Active
4136218269,2,2001,01-05-2022,01-06-2022,10,0,Active
1703930432,2,2002,10-05-2022,01-09-2022,10,0,Active
3170310762,2,2001,01-05-2022,01-06-2022,10,0,Active
4287582116,2,2002,10-05-2022,01-09-2022,10,0,Active
1544829340,2,2001,01-05-2022,01-06-2022,10,0,Active
3305624984,2,2002,10-05-2022,01-09-2022,10,0,Active
1326684686,2,2001,01-05-2022,01-06-2022,10,0,Active
2603299544,2,2002,10-05-2022,01-09-2022,10,0,Active
3578563240,2,2001,01-05-2022,01-06-2022,10,0,Active
4168902393,2,2002,10-05-2022,01-09-2022,10,0,Active
586737019,2,2001,01-05-2022,01-06-2022,10,0,Active
1437526485,2,2002,10-05-2022,01-09-2022,10,0,Active
1810954821,2,2001,01-05-2022,01-06-2022,10,0,Active
2009642104,2,2002,10-05-2022,01-09-2022,10,0,Active
3543720121,2,2001,01-05-2022,01-06-2022,10,0,Active
1888804494,2,2002,10-05-2022,01-09-2022,10,0,Active
4070016568,2,2001,01-05-2022,01-06-2022,10,0,Active
3079531671,2,2002,10-05-2022,01-09-2022,10,0,Active
3751518033,2,2001,01-05-2022,01-06-2022,10,0,Active
658206468,2,2002,10-05-2022,01-09-2022,10,0,Active
2187463130,2,2001,01-05-2022,01-06-2022,10,0,Active
2388365475,2,2002,10-05-2022,01-09-2022,10,0,Active
1014477467,2,2001,01-05-2022,01-06-2022,10,0,Active
3143185707,2,2002,10-05-2022,01-09-2022,10,0,Active
4022025636,2,2001,01-05-2022,01-06-2022,10,0,Active
1920900944,2,2002,10-05-2022,01-09-2022,10,0,Active
3733945924,2,2001,01-05-2022,01-06-2022,10,0,Active
3082979272,2,2002,10-05-2022,01-09-2022,10,0,Active
1757794044,2,2001,01-05-2022,01-06-2022,10,0,Active
2964367723,2,2002,10-05-2022,01-09-2022,10,0,Active
2776167519,2,2001,01-05-2022,01-06-2022,10,0,Active
1514052001,2,2002,10-05-2022,01-09-2022,10,0,Active
4205781719,2,2001,01-05-2022,01-06-2022,10,0,Active
1660367396,2,2002,10-05-2022,01-09-2022,10,0,Active
272055199,2,2001,01-05-2022,01-06-2022,10,0,Active
2602293406,2,2002,10-05-2022,01-09-2022,10,0,Active
3393285097,2,2001,01-05-2022,01-06-2022,10,0,Active
1830284101,2,2002,10-05-2022,01-09-2022,10,0,Active
3218085115,2,2001,01-05-2022,01-06-2022,10,0,Active
808656056,2,2002,10-05-2022,01-09-2022,10,0,Active
3876337551,2,2001,01-05-2022,01-06-2022,10,0,Active
706486956,2,2002,10-05-2022,01-09-2022,10,0,Active
1970390584,2,2001,01-05-2022,01-06-2022,10,0,Active
4030567242,2,2002,10-05-2022,01-09-2022,10,0,Active
3748024570,2,2001,01-05-2022,01-06-2022,10,0,Active
1233781708,2,2002,10-05-2022,01-09-2022,10,0,Active
919539065,2,2001,01-05-2022,01-06-2022,10,0,Active
86694551,2,2002,10-05-2022,01-09-2022,10,0,Active
2730490850,2,2001,01-05-2022,01-06-2022,10,0,Active
1042004435,2,2002,10-05-2022,01-09-2022,10,0,Active
1650861962,2,2001,01-05-2022,01-06-2022,10,0,Active
3294162938,2,2002,10-05-2022,01-09-2022,10,0,Active
1207275578,2,2001,01-05-2022,01-06-2022,10,0,Active
2868453650,2,2002,10-05-2022,01-09-2022,10,0,Active
2349677219,2,2001,01-05-2022,01-06-2022,10,0,Active
2771492409,2,2002,10-05-2022,01-09-2022,10,0,Active
380617936,2,2001,01-05-2022,01-06-2022,10,0,Active
2026275739,2,2002,10-05-2022,01-09-2022,10,0,Active
4212567583,2,2001,01-05-2022,01-06-2022,10,0,Active
3071816068,2,2002,10-05-2022,01-09-2022,10,0,Active
1899208867,2,2001,01-05-2022,01-06-2022,10,0,Active
3814503856,2,2002,10-05-2022,01-09-2022,10,0,Active
3722322711,2,2001,01-05-2022,01-06-2022,10,0,Active
2912344367,2,2002,10-05-2022,01-09-2022,10,0,Active
98190782,2,2001,01-05-2022,01-06-2022,10,0,Active
3705954728,2,2002,10-05-2022,01-09-2022,10,0,Active
4183675820,2,2001,01-05-2022,01-06-2022,10,0,Active
2776279514,2,2002,10-05-2022,01-09-2022,10,0,Active
2211075569,2,2001,01-05-2022,01-06-2022,10,0,Active
4202489298,2,2002,10-05-2022,01-09-2022,10,0,Active
1213010867,2,2001,01-05-2022,01-06-2022,10,0,Active
565822140,2,2002,10-05-2022,01-09-2022,10,0,Active
1057722815,2,2001,01-05-2022,01-06-2022,10,0,Active
2965535408,2,2002,10-05-2022,01-09-2022,10,0,Active
480875699,2,2001,01-05-2022,01-06-2022,10,0,Active
1534757829,2,2002,10-05-2022,01-09-2022,10,0,Active
3303795154,2,2001,01-05-2022,01-06-2022,10,0,Active
39305408,2,2002,10-05-2022,01-09-2022,10,0,Active
3704502595,2,2001,01-05-2022,01-06-2022,10,0,Active
1806323324,2,2002,10-05-2022,01-09-2022,10,0,Active
3716453497,2,2001,01-05-2022,01-06-2022,10,0,Active
934428638,2,2002,10-05-2022,01-09-2022,10,0,Active
3362337548,2,2001,01-05-2022,01-06-2022,10,0,Active
1013118362,2,2002,10-05-2022,01-09-2022,10,0,Active
3027554367,2,2001,01-05-2022,01-06-2022,10,0,Active
806405684,2,2002,10-05-2022,01-09-2022,10,0,Active
1878597910,2,2001,01-05-2022,01-06-2022,10,0,Active
469148343,2,2002,10-05-2022,01-09-2022,10,0,Active
2687545199,2,2001,01-05-2022,01-06-2022,10,0,Active
3962732607,2,2002,10-05-2022,01-09-2022,10,0,Active
3634702320,2,2001,01-05-2022,01-06-2022,10,0,Active
2402987511,2,2002,10-05-2022,01-09-2022,10,0,Active
1653094577,2,2001,01-05-2022,01-06-2022,10,0,Active
872255710,2,2002,10-05-2022,01-09-2022,10,0,Active
2790670832,2,2001,01-05-2022,01-06-2022,10,0,Active
4224769897,2,2002,10-05-2022,01-09-2022,10,0,Active
2388654749,2,2001,01-05-2022,01-06-2022,10,0,Active
1836371992,2,2002,10-05-2022,01-09-2022,10,0,Active
279518844,2,2001,01-05-2022,01-06-2022,10,0,Active
1311320116,2,2002,10-05-2022,01-09-2022,10,0,Active
3622069723,2,2001,01-05-2022,01-06-2022,10,0,Active
3538127780,2,2002,10-05-2022,01-09-2022,10,0,Active
2422307885,2,2001,01-05-2022,01-06-2022,10,0,Active
2360255676,2,2002,10-05-2022,01-09-2022,10,0,Active
2414174287,2,2001,01-05-2022,01-06-2022,10,0,Active
1766816127,2,2002,10-05-2022,01-09-2022,10,0,Active
1624547118,2,2001,01-05-2022,01-06-2022,10,0,Active
2633589645,2,2002,10-05-2022,01-09-2022,10,0,Active
2603054105,2,2001,01-05-2022,01-06-2022,10,0,Active
3019691166,2,2002,10-05-2022,01-09-2022,10,0,Active
1286428327,2,2001,01-05-2022,01-06-2022,10,0,Active
1983465986,2,2002,10-05-2022,01-09-2022,10,0,Active
1775891811,2,2001,01-05-2022,01-06-2022,10,0,Active
2687207472,2,2002,10-05-2022,01-09-2022,10,0,Active
324839963,2,2001,01-05-2022,01-06-2022,10,0,Active
4165183023,2,2002,10-05-2022,01-09-2022,10,0,Active
1263731084,2,2001,01-05-2022,01-06-2022,10,0,Active
55624559,2,2002,10-05-2022,01-09-2022,10,0,Active
1233553730,2,2001,01-05-2022,01-06-2022,10,0,Active
2759216505,2,2002,10-05-2022,01-09-2022,10,0,Active
3667629370,2,2001,01-05-2022,01-06-2022,10,0,Active
3356336056,2,2002,10-05-2022,01-09-2022,10,0,Active
2183251270,2,2001,01-05-2022,01-06-2022,10,0,Active
3790374189,2,2002,10-05-2022,01-09-2022,10,0,Active
3874341252,2,2001,01-05-2022,01-06-2022,10,0,Active
3179682703,2,2002,10-05-2022,01-09-2022,10,0,Active
2844238742,2,2001,01-05-2022,01-06-2022,10,0,Active
157320848,2,2002,10-05-2022,01-09-2022,10,0,Active
3845057628,2,2001,01-05-2022,01-06-2022,10,0,Active
357427438,2,2002,10-05-2022,01-09-2022,10,0,Active
2312586709,2,2001,01-05-2022,01-06-2022,10,0,Active
857241253,2,2002,10-05-2022,01-09-2022,10,0,Active
3320099357,2,2001,01-05-2022,01-06-2022,10,0,Active
3111851959,2,2002,10-05-2022,01-09-2022,10,0,Active
1868588856,2,2001,01-05-2022,01-06-2022,10,0,Active
1042972552,2,2002,10-05-2022,01-09-2022,10,0,Active
2061768126,2,2001,01-05-2022,01-06-2022,10,0,Active
2100043825,2,2002,10-05-2022,01-09-2022,10,0,Active
2763939730,2,2001,01-05-2022,01-06-2022,10,0,Active
2329218145,2,2002,10-05-2022,01-09-2022,10,0,Active
2892911468,2,2001,01-05-2022,01-06-2022,10,0,Active
837582670,2,2002,10-05-2022,01-09-2022,10,0,Active
1198502611,2,2001,01-05-2022,01-06-2022,10,0,Active
245812304,2,2002,10-05-2022,01-09-2022,10,0,Active
17274966,2,2001,01-05-2022,01-06-2022,10,0,Active
3371019672,2,2002,10-05-2022,01-09-2022,10,0,Active
1836946400,2,2001,01-05-2022,01-06-2022,10,0,Active
2829288536,2,2002,10-05-2022,01-09-2022,10,0,Active
1593302486,2,2001,01-05-2022,01-06-2022,10,0,Active
1380513129,2,2002,10-05-2022,01-09-2022,10,0,Active
3982547652,2,2001,01-05-2022,01-06-2022,10,0,Active
2818850016,2,2002,10-05-2022,01-09-2022,10,0,Active
2458420289,2,2001,01-05-2022,01-06-2022,10,0,Active
1365906283,2,2002,10-05-2022,01-09-2022,10,0,Active
1047360954,2,2001,01-05-2022,01-06-2022,10,0,Active
2505259590,2,2002,10-05-2022,01-09-2022,10,0,Active
3823945417,2,2001,01-05-2022,01-06-2022,10,0,Active
905404294,2,2002,10-05-2022,01-09-2022,10,0,Active
2213778898,2,2001,01-05-2022,01-06-2022,10,0,Active
1388732089,2,2002,10-05-2022,01-09-2022,10,0,Active
478062360,2,2001,01-05-2022,01-06-2022,10,0,Active
2759003835,2,2002,10-05-2022,01-09-2022,10,0,Active
4060473704,2,2001,01-05-2022,01-06-2022,10,0,Active
1621204245,2,2002,10-05-2022,01-09-2022,10,0,Active
2508459206,2,2001,01-05-2022,01-06-2022,10,0,Active
4047692710,2,2002,10-05-2022,01-09-2022,10,0,Active
2449156729,2,2001,01-05-2022,01-06-2022,10,0,Active
3081429670,2,2002,10-05-2022,01-09-2022,10,0,Active
1386718790,2,2001,01-05-2022,01-06-2022,10,0,Active
744400942,2,2002,10-05-2022,01-09-2022,10,0,Active
3658465641,2,2001,01-05-2022,01-06-2022,10,0,Active
2025294347,2,2002,10-05-2022,01-09-2022,10,0,Active
2805401708,2,2001,01-05-2022,01-06-2022,10,0,Active
4183756253,2,2002,10-05-2022,01-09-2022,10,0,Active
3127219732,2,2001,01-05-2022,01-06-2022,10,0,Active
419234436,2,2002,10-05-2022,01-09-2022,10,0,Active
16413628,2,2001,01-05-2022,01-06-2022,10,0,Active
2892677111,2,2002,10-05-2022,01-09-2022,10,0,Active
2154544130,2,2001,01-05-2022,01-06-2022,10,0,Active
2732733773,2,2002,10-05-2022,01-09-2022,10,0,Active
3944640101,2,2001,01-05-2022,01-06-2022,10,0,Active
1002569121,2,2002,10-05-2022,01-09-2022,10,0,Active
4016789677,2,2001,01-05-2022,01-06-2022,10,0,Active
3196932328,2,2002,10-05-2022,01-09-2022,10,0,Active
1136210939,2,2001,01-05-2022,01-06-2022,10,0,Active
4063568611,2,2002,10-05-2022,01-09-2022,10,0,Active
736577997,2,2001,01-05-2022,01-06-2022,10,0,Active
3374030228,2,2002,10-05-2022,01-09-2022,10,0,Active
2058937114,2,2001,01-05-2022,01-06-2022,10,0,Active
2247602749,2,2002,10-05-2022,01-09-2022,10,0,Active
2845686038,2,2001,01-05-2022,01-06-2022,10,0,Active
1638320240,2,2002,10-05-2022,01-09-2022,10,0,Active
459912766,2,2001,01-05-2022,01-06-2022,10,0,Active
2917508533,2,2002,10-05-2022,01-09-2022,10,0,Active
2593159540,2,2001,01-05-2022,01-06-2022,10,0,Active
2081772475,2,2002,10-05-2022,01-09-2022,10,0,Active
680012302,2,2001,01-05-2022,01-06-2022,10,0,Active
3042440807,2,2002,10-05-2022,01-09-2022,10,0,Active
4051590017,2,2001,01-05-2022,01-06-2022,10,0,Active
2670677758,2,2002,10-05-2022,01-09-2022,10,0,Active
1737490686,2,2001,01-05-2022,01-06-2022,10,0,Active
3611035667,2,2002,10-05-2022,01-09-2022,10,0,Active
4232117785,2,2001,01-05-2022,01-06-2022,10,0,Active
3505513612,2,2002,10-05-2022,01-09-2022,10,0,Active
1000155598,2,2001,01-05-2022,01-06-2022,10,0,Active
3188731895,2,2002,10-05-2022,01-09-2022,10,0,Active
1198580827,2,2001,01-05-2022,01-06-2022,10,0,Active
3208089441,2,2002,10-05-2022,01-09-2022,10,0,Active
36509594,2,2001,01-05-2022,01-06-2022,10,0,Active
782508435,2,2002,10-05-2022,01-09-2022,10,0,Active
1119415928,2,2001,01-05-2022,01-06-2022,10,0,Active
2862846082,2,2002,10-05-2022,01-09-2022,10,0,Active
2626650402,2,2001,01-05-2022,01-06-2022,10,0,Active
594596909,2,2002,10-05-2022,01-09-2022,10,0,Active
784087252,2,2001,01-05-2022,01-06-2022,10,0,Active
3933876035,2,2002,10-05-2022,01-09-2022,10,0,Active
2899913994,2,2001,01-05-2022,01-06-2022,10,0,Active
3420373555,2,2002,10-05-2022,01-09-2022,10,0,Active
952575114,2,2001,01-05-2022,01-06-2022,10,0,Active
3901957354,2,2002,10-05-2022,01-09-2022,10,0,Active
1249358946,2,2001,01-05-2022,01-06-2022,10,0,Active
290412248,2,2002,10-05-2022,01-09-2022,10,0,Active
522802336,2,2001,01-05-2022,01-06-2022,10,0,Active
3442304768,2,2002,10-05-2022,01-09-2022,10,0,Active
1230889815,2,2001,01-05-2022,01-06-2022,10,0,Active
1611777641,2,2002,10-05-2022,01-09-2022,10,0,Active
840544927,2,2001,01-05-2022,01-06-2022,10,0,Active
1281454153,2,2002,10-05-2022,01-09-2022,10,0,Active
915822912,2,2001,01-05-2022,01-06-2022,10,0,Active
385179117,2,2002,10-05-2022,01-09-2022,10,0,Active
679330895,2,2001,01-05-2022,01-06-2022,10,0,Active
548743703,2,2002,10-05-2022,01-09-2022,10,0,Active
2040551223,2,2001,01-05-2022,01-06-2022,10,0,Active
1061522952,2,2002,10-05-2022,01-09-2022,10,0,Active
3265376694,2,2001,01-05-2022,01-06-2022,10,0,Active
1076227880,2,2002,10-05-2022,01-09-2022,10,0,Active
2961840177,2,2001,01-05-2022,01-06-2022,10,0,Active
2334217419,2,2002,10-05-2022,01-09-2022,10,0,Active
2683971226,2,2001,01-05-2022,01-06-2022,10,0,Active
2824116306,2,2002,10-05-2022,01-09-2022,10,0,Active
2608907323,2,2001,01-05-2022,01-06-2022,10,0,Active
4168920117,2,2002,10-05-2022,01-09-2022,10,0,Active
3791141536,2,2001,01-05-2022,01-06-2022,10,0,Active
3377239961,2,2002,10-05-2022,01-09-2022,10,0,Active
3073408223,2,2001,01-05-2022,01-06-2022,10,0,Active
2452196395,2,2002,10-05-2022,01-09-2022,10,0,Active
3704223235,2,2001,01-05-2022,01-06-2022,10,0,Active
2676947157,2,2002,10-05-2022,01-09-2022,10,0,Active
2732125839,2,2001,01-05-2022,01-06-2022,10,0,Active
1900866593,2,2002,10-05-2022,01-09-2022,10,0,Active
1798442635,2,2001,01-05-2022,01-06-2022,10,0,Active
2101326873,2,2002,10-05-2022,01-09-2022,10,0,Active
308200338,2,2001,01-05-2022,01-06-2022,10,0,Active
2855843487,2,2002,10-05-2022,01-09-2022,10,0,Active
1175602302,2,2001,01-05-2022,01-06-2022,10,0,Active
950433994,2,2002,10-05-2022,01-09-2022,10,0,Active
1706351149,2,2001,01-05-2022,01-06-2022,10,0,Active
74777625,2,2002,10-05-2022,01-09-2022,10,0,Active
4104119725,2,2001,01-05-2022,01-06-2022,10,0,Active
608838470,2,2002,10-05-2022,01-09-2022,10,0,Active
352387129,2,2001,01-05-2022,01-06-2022,10,0,Active
77506695,2,2002,10-05-2022,01-09-2022,10,0,Active
1807971383,2,2001,01-05-2022,01-06-2022,10,0,Active
1067792701,2,2002,10-05-2022,01-09-2022,10,0,Active
3864997463,2,2001,01-05-2022,01-06-2022,10,0,Active
4233012122,2,2002,10-05-2022,01-09-2022,10,0,Active
2289744058,2,2001,01-05-2022,01-06-2022,10,0,Active
3198066936,2,2002,10-05-2022,01-09-2022,10,0,Active
3916677966,2,2001,01-05-2022,01-06-2022,10,0,Active
394742781,2,2002,10-05-2022,01-09-2022,10,0,Active
1665800774,2,2001,01-05-2022,01-06-2022,10,0,Active
1423305784,2,2002,10-05-2022,01-09-2022,10,0,Active
3207978727,2,2001,01-05-2022,01-06-2022,10,0,Active
491036020,2,2002,10-05-2022,01-09-2022,10,0,Active
2632015687,2,2001,01-05-2022,01-06-2022,10,0,Active
1612884091,2,2002,10-05-2022,01-09-2022,10,0,Active
4041142732,2,2001,01-05-2022,01-06-2022,10,0,Active
2938072068,2,2002,10-05-2022,01-09-2022,10,0,Active
1010725505,2,2001,01-05-2022,01-06-2022,10,0,Active
2277095791,2,2002,10-05-2022,01-09-2022,10,0,Active
2589710807,2,2001,01-05-2022,01-06-2022,10,0,Active
1592615179,2,2002,10-05-2022,01-09-2022,10,0,Active
3616065689,2,2001,01-05-2022,01-06-2022,10,0,Active
3267777424,2,2002,10-05-2022,01-09-2022,10,0,Active
4102026535,2,2001,01-05-2022,01-06-2022,10,0,Active
2899218099,2,2002,10-05-2022,01-09-2022,10,0,Active
3892248990,2,2001,01-05-2022,01-06-2022,10,0,Active
647571168,2,2002,10-05-2022,01-09-2022,10,0,Active
4005718460,2,2001,01-05-2022,01-06-2022,10,0,Active
334300628,2,2002,10-05-2022,01-09-2022,10,0,Active
2856789933,2,2001,01-05-2022,01-06-2022,10,0,Active
3978996687,2,2002,10-05-2022,01-09-2022,10,0,Active
3360808499,2,2001,01-05-2022,01-06-2022,10,0,Active
1501820079,2,2002,10-05-2022,01-09-2022,10,0,Active
3535492620,2,2001,01-05-2022,01-06-2022,10,0,Active
3936318849,2,2002,10-05-2022,01-09-2022,10,0,Active
222828934,2,2001,01-05-2022,01-06-2022,10,0,Active
1432918696,2,2002,10-05-2022,01-09-2022,10,0,Active
3955645390,2,2001,01-05-2022,01-06-2022,10,0,Active
277663224,2,2002,10-05-2022,01-09-2022,10,0,Active
224462169,2,2001,01-05-2022,01-06-2022,10,0,Active
288616123,2,2002,10-05-2022,01-09-2022,10,0,Active
1281725152,2,2001,01-05-2022,01-06-2022,10,0,Active
1116384545,2,2002,10-05-2022,01-09-2022,10,0,Active
2294979208,2,2001,01-05-2022,01-06-2022,10,0,Active
1915659532,2,2002,10-05-2022,01-09-2022,10,0,Active
129709765,2,2001,01-05-2022,01-06-2022,10,0,Active
3993732681,2,2002,10-05-2022,01-09-2022,10,0,Active
3392431883,2,2001,01-05-2022,01-06-2022,10,0,Active
3412854760,2,2002,10-05-2022,01-09-2022,10,0,Active
1648281813,2,2001,01-05-2022,01-06-2022,10,0,Active
2524646168,2,2002,10-05-2022,01-09-2022,10,0,Active
3519836000,2,2001,01-05-2022,01-06-2022,10,0,Active
2291590404,2,2002,10-05-2022,01-09-2022,10,0,Active
463763380,2,2001,01-05-2022,01-06-2022,10,0,Active
1518752138,2,2002,10-05-2022,01-09-2022,10,0,Active
1344485600,2,2001,01-05-2022,01-06-2022,10,0,Active
213522192,2,2002,10-05-2022,01-09-2022,10,0,Active
1519448619,2,2001,01-05-2022,01-06-2022,10,0,Active
2925264293,2,2002,10-05-2022,01-09-2022,10,0,Active
1854734210,2,2001,01-05-2022,01-06-2022,10,0,Active
1351735600,2,2002,10-05-2022,01-09-2022,10,0,Active
1304406261,2,2001,01-05-2022,01-06-2022,10,0,Active
3792586892,2,2002,10-05-2022,01-09-2022,10,0,Active
2264346240,2,2001,01-05-2022,01-06-2022,10,0,Active
3652909831,2,2002,10-05-2022,01-09-2022,10,0,Active
2279566445,2,2001,01-05-2022,01-06-2022,10,0,Active
1865612456,2,2002,10-05-2022,01-09-2022,10,0,Active
1004931262,2,2001,01-05-2022,01-06-2022,10,0,Active
2769410338,2,2002,10-05-2022,01-09-2022,10,0,Active
2917537013,2,2001,01-05-2022,01-06-2022,10,0,Active
2757805035,2,2002,10-05-2022,01-09-2022,10,0,Active
2783160828,2,2001,01-05-2022,01-06-2022,10,0,Active
4184381618,2,2002,10-05-2022,01-09-2022,10,0,Active
2902008123,2,2001,01-05-2022,01-06-2022,10,0,Active
3325815537,2,2002,10-05-2022,01-09-2022,10,0,Active
1569766623,2,2001,01-05-2022,01-06-2022,10,0,Active
3312285692,2,2002,10-05-2022,01-09-2022,10,0,Active
3370073945,2,2001,01-05-2022,01-06-2022,10,0,Active
229240705,2,2002,10-05-2022,01-09-2022,10,0,Active
1358289926,2,2001,01-05-2022,01-06-2022,10,0,Active
263772781,2,2002,10-05-2022,01-09-2022,10,0,Active
3426370856,2,2001,01-05-2022,01-06-2022,10,0,Active
3538434991,2,2002,10-05-2022,01-09-2022,10,0,Active
2268892275,2,2001,01-05-2022,01-06-2022,10,0,Active
2539780094,2,2002,10-05-2022,01-09-2022,10,0,Active
3784131678,2,2001,01-05-2022,01-06-2022,10,0,Active
4292782660,2,2002,10-05-2022,01-09-2022,10,0,Active
3370798979,2,2001,01-05-2022,01-06-2022,10,0,Active
2976206577,2,2002,10-05-2022,01-09-2022,10,0,Active
2659144046,2,2001,01-05-2022,01-06-2022,10,0,Active
2962953324,2,2002,10-05-2022,01-09-2022,10,0,Active
3363121945,2,2001,01-05-2022,01-06-2022,10,0,Active
1233737587,2,2002,10-05-2022,01-09-2022,10,0,Active
850294916,2,2001,01-05-2022,01-06-2022,10,0,Active
3076629842,2,2002,10-05-2022,01-09-2022,10,0,Active
2780608599,2,2001,01-05-2022,01-06-2022,10,0,Active
3296622472,2,2002,10-05-2022,01-09-2022,10,0,Active
2977149711,2,2001,01-05-2022,01-06-2022,10,0,Active
1501956702,2,2002,10-05-2022,01-09-2022,10,0,Active
960084283,2,2001,01-05-2022,01-06-2022,10,0,Active
2989776944,2,2002,10-05-2022,01-09-2022,10,0,Active
3094871127,2,2001,01-05-2022,01-06-2022,10,0,Active
4153639875,2,2002,10-05-2022,01-09-2022,10,0,Active
2228771243,2,2001,01-05-2022,01-06-2022,10,0,Active
3496632485,2,2002,10-05-2022,01-09-2022,10,0,Active
1346705946,2,2001,01-05-2022,01-06-2022,10,0,Active
3168925622,2,2002,10-05-2022,01-09-2022,10,0,Active
3102487755,2,2001,01-05-2022,01-06-2022,10,0,Active
3605178150,2,2002,10-05-2022,01-09-2022,10,0,Active
3900181479,2,2001,01-05-2022,01-06-2022,10,0,Active
2272853294,2,2002,10-05-2022,01-09-2022,10,0,Active
974413697,2,2001,01-05-2022,01-06-2022,10,0,Active
3963447499,2,2002,10-05-2022,01-09-2022,10,0,Active
2642619506,2,2001,01-05-2022,01-06-2022,10,0,Active
3256734603,2,2002,10-05-2022,01-09-2022,10,0,Active
531218181,2,2001,01-05-2022,01-06-2022,10,0,Active
990909719,2,2002,10-05-2022,01-09-2022,10,0,Active
1659230239,2,2001,01-05-2022,01-06-2022,10,0,Active
1309729028,2,2002,10-05-2022,01-09-2022,10,0,Active
4238885617,2,2001,01-05-2022,01-06-2022,10,0,Active
1846372337,2,2002,10-05-2022,01-09-2022,10,0,Active
3476433503,2,2001,01-05-2022,01-06-2022,10,0,Active
1457485388,2,2002,10-05-2022,01-09-2022,10,0,Active
173594559,2,2001,01-05-2022,01-06-2022,10,0,Active
894936378,2,2002,10-05-2022,01-09-2022,10,0,Active
2693614828,2,2001,01-05-2022,01-06-2022,10,0,Active
1702450932,2,2002,10-05-2022,01-09-2022,10,0,Active
735943677,2,2001,01-05-2022,01-06-2022,10,0,Active
4246452588,2,2002,10-05-2022,01-09-2022,10,0,Active
2626284432,2,2001,01-05-2022,01-06-2022,10,0,Active
301642207,2,2002,10-05-2022,01-09-2022,10,0,Active
2294874475,2,2001,01-05-2022,01-06-2022,10,0,Active
2855203126,2,2002,10-05-2022,01-09-2022,10,0,Active
730746655,2,2001,01-05-2022,01-06-2022,10,0,Active
1208568407,2,2002,10-05-2022,01-09-2022,10,0,Active
483125604,2,2001,01-05-2022,01-06-2022,10,0,Active
2987052314,2,2002,10-05-2022,01-09-2022,10,0,Active
1807186031,2,2001,01-05-2022,01-06-2022,10,0,Active
626926691,2,2002,10-05-2022,01-09-2022,10,0,Active
1066197159,2,2001,01-05-2022,01-06-2022,10,0,Active
1783767370,2,2002,10-05-2022,01-09-2022,10,0,Active
2149580831,2,2001,01-05-2022,01-06-2022,10,0,Active
4280492596,2,2002,10-05-2022,01-09-2022,10,0,Active
2921975928,2,2001,01-05-2022,01-06-2022,10,0,Active
1621161618,2,2002,10-05-2022,01-09-2022,10,0,Active
121400190,2,2001,01-05-2022,01-06-2022,10,0,Active
498275691,2,2002,10-05-2022,01-09-2022,10,0,Active
1659375402,2,2001,01-05-2022,01-06-2022,10,0,Active
507897956,2,2002,10-05-2022,01-09-2022,10,0,Active
127056265,2,2001,01-05-2022,01-06-2022,10,0,Active
4182337656,2,2002,10-05-2022,01-09-2022,10,0,Active
3245535591,2,2001,01-05-2022,01-06-2022,10,0,Active
4260395032,2,2002,10-05-2022,01-09-2022,10,0,Active
3135757552,2,2001,01-05-2022,01-06-2022,10,0,Active
1697363087,2,2002,10-05-2022,01-09-2022,10,0,Active
273664274,2,2001,01-05-2022,01-06-2022,10,0,Active
3867185058,2,2002,10-05-2022,01-09-2022,10,0,Active
3325886437,2,2001,01-05-2022,01-06-2022,10,0,Active
4280544457,2,2002,10-05-2022,01-09-2022,10,0,Active
1379411733,2,2001,01-05-2022,01-06-2022,10,0,Active
3180100654,2,2002,10-05-2022,01-09-2022,10,0,Active
2481911193,2,2001,01-05-2022,01-06-2022,10,0,Active
1005593297,2,2002,10-05-2022,01-09-2022,10,0,Active
1486929130,2,2001,01-05-2022,01-06-2022,10,0,Active
3137288867,2,2002,10-05-2022,01-09-2022,10,0,Active
4107141517,2,2001,01-05-2022,01-06-2022,10,0,Active
1069487139,2,2002,10-05-2022,01-09-2022,10,0,Active
2296148046,2,2001,01-05-2022,01-06-2022,10,0,Active
4090530252,2,2002,10-05-2022,01-09-2022,10,0,Active
4021826140,2,2001,01-05-2022,01-06-2022,10,0,Active
4282677449,2,2002,10-05-2022,01-09-2022,10,0,Active
2026207984,2,2001,01-05-2022,01-06-2022,10,0,Active
1680127727,2,2002,10-05-2022,01-09-2022,10,0,Active
852647149,2,2001,01-05-2022,01-06-2022,10,0,Active
267921901,2,2002,10-05-2022,01-09-2022,10,0,Active
4244157775,2,2001,01-05-2022,01-06-2022,10,0,Active
3730879576,2,2002,10-05-2022,01-09-2022,10,0,Active
3075299044,2,2001,01-05-2022,01-06-2022,10,0,Active
2515654177,2,2002,10-05-2022,01-09-2022,10,0,Active
4013129904,2,2001,01-05-2022,01-06-2022,10,0,Active
3777947248,2,2002,10-05-2022,01-09-2022,10,0,Active
